title,owner_id,profile,date,url,likes,comments,text,place,latitude,longitude,id
,53222451296,<Profile ladies_inbike (53222451296)>,2022-10-19_21-26-46,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/312060844_793008998436129_805664685935901173_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi42NDB4MTEzOC5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=59oo1DAOzOcAX_gYTRM&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk1MjUwMTg3MDU3ODUyMzA0NA%3D%3D.2-ccb7-5&oh=00_AfCoH-uWETQdlc9EWoUJECf4E3LutiDx1vS3YM-DSnHPSA&oe=65A58E75&_nc_sid=a545da, 35, 2,"[' Bonita ruta por la vía verde de puerto serrano/coripe/Olvera.\n\nRepetiremos !! 🥱🥱\n\n#ladiesinbike\n#womeninbike\n#QuedadasWomenInbike\n#Rodamosjuntas\n#quedadasciclistas\n@rfeciclismo\n@bthertravelbrand\n@mejor_conectados\n\n#universociclista #ciclistas #mtb #mtbchicas #elvisodelalcor #mairenadelalcor\n#quedadasciclistas\n#rodamosjuntos #losalcores #carmona \n#alcaladeguadaira #sevilla #mtblife #triathlon #duathlon\n@deporteand #ciclismofemenino', ' ladies_inbike', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2952501870578523044
,1513393952,<Profile mariian.bau (1513393952)>,2022-10-24_21-05-20,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/312611725_483156250519390_7731293606510357941_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=G5EhIDFib94AX8UDf4F&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk1NjI5ODk1MzI1NjQzNzQwNg%3D%3D.2-ccb7-5&oh=00_AfAKM3lRbKP7TMCltYpoel-WbdeQWjGghLak9lHk2O8Jcg&oe=65A4B184&_nc_sid=a545da, 117, 0,"[' Nací andaluza donde se dice sube pa arriba baja pa bajo', 'illo', ' que jartura', 'eso que eh lo que eh', ' ven acá pa cá…donde la 🍺 viene bien fria y con tapa', 'donde ay para desayunar un buen pan de mollete con aceite y jamon de pata negra', ' manteca colorá y chicharrón', 'salmorejo o gazpacho', 'la tortilla papa y unos espetos…etc donde se saluda diciendo onde vas', ' donde la gente esta llena de vida puro SUR!! 🇳🇬', ' mariian.bau', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2956298956360187864
,55000697646,<Profile doroste_on_tour_ (55000697646)>,2022-09-23_19-24-48,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/308615348_111633478368937_2179948465306055814_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEyNTAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZFfOlm85f7kAX8Jcp7u&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkzMzc3Nzk2NjYxOTMxODc5Nw%3D%3D.2-ccb7-5&oh=00_AfDpvdNYCKCsQNn8DOEF5utiinl6OIbXTwygx41Lo7TJ0A&oe=65A417A1&_nc_sid=a545da, 5, 0,"[' Auf der Etappe Olvera - Coripe verläuft die Via Verde', ' ein Naturwanderpfad.\nDamit auch die Fahrradfahrer ihn genießen können geht es diesmal nicht über', ' sondern unter den Bergen durch. Eine interessante Erfahrung so ein Tunnel-Hike ☺️.\n\n#caminofrances #caminoingles #caminoportugues #caminoprimitivo #varianteespiritual #caminonorte #buencamino #caminodesantiago #peregrinación #viaserrana #sevilla #hiking #travel #adventure #love #jakobsweg #santiagodecompostela #galicia #portugal #ultreia #pilger #peregrino #credencial #amazingcaminopics #andalucia', ' doroste_on_tour_', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2933777966619318797
,1633166642,<Profile mateo2001_ (1633166642)>,2022-12-03_22-24-39,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/317956258_171610885515704_3599536419738742397_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_WYppm9m2mEAX-U3aiw&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk4NTM2MDEwMTQ2Njg5OTIxNg%3D%3D.2-ccb7-5&oh=00_AfBaWIfp-k-cwuSFetkrgI8tFtCBO41E9iCxu7O9VHoONg&oe=65A547EE&_nc_sid=a545da, 21, 0,"[' ', ' mateo2001_', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2985360106760076106
,45694537704,<Profile adrian_amaya_fotografia (45694537704)>,2022-06-24_21-39-05,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/289874425_759493551748239_3102590144845257569_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YyCps5wrIi4AX8e37pS&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg2Nzg5MzMwODg1Nzk2OTMyNA%3D%3D.2-ccb7-5&oh=00_AfAZSoXEn1M09mWmO1K2qsUknwNQ3QVEbDGC7RuqLGYOPw&oe=65A44CC2&_nc_sid=a545da, 85, 19,"[' Túnel vía verde #Coripe 🚲\n. \n. \n.\n. \n. \n. \n. \n. \n#viaverde #coripe #pueblosconencanto #pueblosespaña #rutabici #tuneles #víaverde', ' adrian_amaya_fotografia', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2867893308857969324
,3971504635,<Profile juan.mijas.bp (3971504635)>,2022-05-28_22-36-48,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/284504920_421321139559332_6969802813210950664_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lNBbOQ4xZ70AX9ZrtJU&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg0ODM1MzQxNzM5NjcxMDQ4Ng%3D%3D.2-ccb7-5&oh=00_AfBMo_IGxZj2LcsAsh7yrl1Xmt-KB38ecVnPZcyxDh2aNQ&oe=65A41C15&_nc_sid=a545da, 32, 1,"[' ', ' juan.mijas.bp', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2848353417396710486
,4444152867,<Profile edugamarra79 (4444152867)>,2022-09-17_19-18-10,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/307324542_461783332637070_8294761111015468371_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3M9fp6tMNRwAX8LgRIQ&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkyOTQyODMyMzY0MjgyMjQ1Nw%3D%3D.2-ccb7-5&oh=00_AfC9h1O4xUKYLYQUP5QO9yNwHe4eBMHPnNkIDFEFWL4mCA&oe=65A4FE0D&_nc_sid=a545da, 40, 1,"[' Retomamos Orientafindes!! Mapa exigente', ' duro y de terreno muy irregular. Si a eso le sumas estreno en categoría y los habituales lapsos', ' queda un bonito paseo por el monte 😜.\nEso sí', ' @rescnav afina al dedillo', ' y es difícil que se escapen detalles hasta para un bufalill-O como yo.\nLo mejor', ' que físicamente he acabado mucho mejor de lo que esperaba.. lo peor.. tengo que ganar seguridad en las bajadas 😁\n\n@club_montellano_o @fadoandalucia @sevillafado', ' edugamarra79', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2929428323642822457
,55000697646,<Profile doroste_on_tour_ (55000697646)>,2022-09-24_11-46-21,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/307972171_607038927553512_5663055587188858142_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=RnmrKkEXKdMAX9U-ao6&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkzNDI3NDM0MDk2MzgyNDQ0OA%3D%3D.2-ccb7-5&oh=00_AfAlkDulew-9wqA5mMXShmt6UTRVpdsQwal_fnzkXKBUPw&oe=65A4A94A&_nc_sid=a545da, 15, 3,"[' 😍 #caminofrances #caminoingles #caminoportugues #caminoprimitivo #varianteespiritual #caminonorte #buencamino #caminodesantiago #peregrinación #viaserrana #sevilla #hiking #travel #adventure #love #jakobsweg #santiagodecompostela #galicia #portugal #ultreia #pilger #peregrino #credencial #amazingcaminopics #andalucia', ' doroste_on_tour_', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2934274340963824448
,2879746747,<Profile bfloresortiz88 (2879746747)>,2022-10-17_09-04-06,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/311722595_1772498709770819_5395011352172432680_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uypxxbqBgDUAX9ChFgP&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk1MDg2MjUxNDI4MDI4NDY0OA%3D%3D.2-ccb7-5&oh=00_AfAeRk9C5DZXjEV4W4i1H03ErmaOpxIpZup6seu3KC3Jpg&oe=65A52D3E&_nc_sid=a545da, 64, 0,"[' ', ' bfloresortiz88', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2950862520521340100
,49518838841,<Profile elaltodelavia (49518838841)>,2022-12-12_15-12-41,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/319310174_502421408534886_7707016818058862091_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4NDA2LnNkciJ9&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rU2qnfJgiU0AX8oTjk-&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk5MTY2NDE4Mjk3ODAxNjg4Nw%3D%3D.2-ccb7-5&oh=00_AfAn59jdEiTiP_5sLISCrnY04Ad-kj5DKumg-B-RFHWtAg&oe=65A4380C&_nc_sid=a545da, 24, 0,"[' Nuestra casita sale en Canal Sur. \nEl propietario de la casa explica el funcionamiento de la misma y la maravilla de entorno en el que esta se encuentra. 🌳⛰️\U0001f9a4', ' elaltodelavia', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2991664182978016887
,30650742210,<Profile floresysetasde.espana (30650742210)>,2022-08-16_01-14-52,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/299394135_1026306824624241_6792378388490235900_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44OTh4ODAwLnNkciJ9&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Kz8_dE_9RxoAX_QuO1K&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkwNTY5MDI1MTY5NjA0MzU0NA%3D%3D.2-ccb7-5&oh=00_AfCu0JZYP40jhERQyRscR8nCpkGbrc99DkwLTiAcwZDXLQ&oe=65A5BACC&_nc_sid=a545da, 32, 0,"[' Cynoglossum creticum. Vía verde Coripe. Sevilla', ' floresysetasde.espana', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2905690251696043544
,31318275596,<Profile vmulram (31318275596)>,2022-08-23_17-08-53,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/300378292_129850103109549_6439928369806796406_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fPvqvOKDS6AAX_0T2-e&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkxMTI0Mzg1MjEyMDIyODYyMA%3D%3D.2-ccb7-5&oh=00_AfAMaijKhI5pNBt_DA4d8GsG85CIp49-e1JmPntZGrZl3g&oe=65A5AFA3&_nc_sid=a545da, 8, 0,"[' #milkyway #sky #night #stars #ceuta #yourshotphotographer #natgeoadventure #igworldclub #photographers_prism #coripe #viaverde', ' vmulram', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2911243852120228620
,55000697646,<Profile doroste_on_tour_ (55000697646)>,2022-09-24_11-48-25,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/308266355_407882348156953_1662673608521702491_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=gyV54bmScz0AX9lPvAm&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkzNDI3NTM4NTY4MTAxNjQ1Mg%3D%3D.2-ccb7-5&oh=00_AfAgf0uwTgtLdM-d6bAP1eX3dP_z8EH405h7zSP-2J8J0g&oe=65A5E9D7&_nc_sid=a545da, 15, 1,"[' #caminofrances #caminoingles #caminoportugues #caminoprimitivo #varianteespiritual #caminonorte #buencamino #caminodesantiago #peregrinación #viaserrana #sevilla #hiking #travel #adventure #love #jakobsweg #santiagodecompostela #galicia #portugal #ultreia #pilger #peregrino #credencial #amazingcaminopics #andalucia', ' doroste_on_tour_', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2934275385681016452
,2879746747,<Profile bfloresortiz88 (2879746747)>,2022-10-17_12-15-04,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/311819422_874203253740587_7143063974211653169_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=z5MpIx7yf2cAX_Qe5x4&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk1MDk1ODYzNjE4NTE4ODIwNQ%3D%3D.2-ccb7-5&oh=00_AfBSTsw3FGh0YEu3SRgLxh-8e6J1RyofH8HB5mXm7v4yLQ&oe=65A5AF72&_nc_sid=a545da, 27, 0,"[' ', ' bfloresortiz88', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2950958636185188205
,44375991148,<Profile clubatletismoolvera (44375991148)>,2022-08-17_15-58-48,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/299578102_443553557512930_1536167335252275878_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=D0NGB8rM4TcAX8xuBV8&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkwNjg1OTkxNzE1MTkyMzU4Mw%3D%3D.2-ccb7-5&oh=00_AfCxnwAinhIjbKjBR7x7innU0K_miq1D57p_KBA6fyCW-A&oe=65A60C78&_nc_sid=a545da, 41, 0,"[' CAO en Coripe', ' clubatletismoolvera', ' PostLocation(id=711391886', "" name='Coripe""]", coripe-via-verde, 36.6906073, -6.1380834,2906859926605881193
